adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
False,"{'id': 110127, 'name': 'Analyze Collection', 'poster_path': '/cujx4R1DmJdjIdiCWtQULIvCyix.jpg', 'backdrop_path': '/bNcKGfgqck8SQALVlZcMRcjOwBE.jpg'}",60000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",,9932,tt0289848,en,Analyze That,"The mafia's Paul Vitti is back in prison and will need some serious counseling when he gets out. Naturally, he returns to his analyst Dr. Ben Sobel for help and finds that Sobel needs some serious help himself as he has inherited the family practice, as well as an excess stock of stress.",9.927412,/qq12vSFojs306GpQh2hf5oILMsc.jpg,"[{'name': 'Village Roadshow Pictures', 'id': 79}, {'name': 'NPV Entertainment', 'id': 172}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Tribeca Productions', 'id': 11391}, {'name': 'Baltimore Spring Creek Pictures', 'id': 14719}, {'name': 'Face Productions', 'id': 48638}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2002-12-06,55003135.0,96.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Back in therapy,Analyze That,False,5.7,385.0
False,,0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",,97605,tt1757746,en,Extracted,"Thomas Jacobs invents a way to watch people's memories from the inside. Going against his morals, he accepts an offer to enter a heroin addict's memories to literally see if he committed a crime. However,a malfunction causes his consciousness to become trapped inside the criminal's mind. He remains a prisoner in the addict's memories for more than four years until he discovers the possibility of escape.",10.855439,/wiGnW0xPsZhRNZzoEPhF36eId9.jpg,"[{'name': 'New Artists Alliance', 'id': 5124}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2012-03-10,0.0,85.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Extracted,False,5.9,85.0
False,,0,"[{'id': 99, 'name': 'Documentary'}]",http://tashiandthemonk.com/,354379,tt3583688,en,Tashi and the Monk,"This moving documentary profiles a former Buddhist monk who runs a home for orphaned children in the Himalayas, and his relationship with its newest arrival, troubled five-year-old Tashi.",0.984709,/6LfUYYX5VJsapN9iETUpau1JdWb.jpg,[],"[{'iso_3166_1': 'IN', 'name': 'India'}]",2015-08-17,0.0,39.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,How far will kindness take you?,Tashi and the Monk,False,9.0,2.0
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,257534,tt0157030,lv,Kurpe,"Every night, Soviet tractors comb the coast of Latvia looking for signs of anyone who could have infiltrated the Soviet border from the sea. One morning, three Soviet patrolmen discover a woman’s shoe in the sand and footsteps leading to the quaint little village of Liepaja.",0.078652,/dWTximomxE119nFiYExISGThZaf.jpg,"[{'name': 'Arte', 'id': 201}, {'name': 'Schlemmer Film', 'id': 1277}, {'name': 'Black Forest Films', 'id': 1394}, {'name': 'Zweites Deutsches Fernsehen (ZDF)', 'id': 4606}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'LV', 'name': 'Latvia'}]",1998-03-01,0.0,83.0,"[{'iso_639_1': 'lv', 'name': 'Latviešu'}, {'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,,The Shoe,False,5.0,1.0
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,50307,tt0021408,en,Soup to Nuts,"Mr. Schmidt's costume store is bankrupt because he spends his time on Rube Goldberg-style inventions; the creditors send a young manager who falls for Schmidt's niece Louise, but she'll have none of him. Schmidt's friends Ted, Queenie, and some goofy firemen try to help out; things come to a slapstick head when Louise needs rescuing from a fire.",0.082617,/3ca8BdEalltlOOv17UYIsZDop29.jpg,[],[],1930-09-28,0.0,70.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Soup to Nuts,False,3.5,2.0
False,,0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",http://www.legendaryjoancrawford.com/dancefoolsdance.html,154515,tt0021778,en,"Dance, Fools, Dance","After her father Stanley Jordan loses his wealth in market, Bonnie goes to work as a cub reporter. Her brother Rodney is the wheel man in a gangland massacre. Bert, a reporter on Bonnie's paper, is murdered while investigating. Bonnie gets to know gang leader Jake Luva and learns how the gang works and that her brother is involved. By the time it's over her wealthy friend Bob sees how wonderful she is and falls in love with her for good.",2.03334,/8K7dKeitW7bxTJQmn2ZW4dz2uIM.jpg,"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1931-02-07,0.0,80.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,"Dance, Fools, Dance",False,0.0,2.0
False,,0,"[{'id': 18, 'name': 'Drama'}]",,270646,tt3709678,en,Haganenet,"A teacher discovers in a five year-old child a prodigious gift for poetry. Amazed and inspired by this young boy, she decides to protect his talent in spite of everyone.",1.146656,/e2giaDzyMKRuPB2PNWddOt59VBk.jpg,"[{'name': 'Haut et Court', 'id': 726}, {'name': 'Arte France Cinéma', 'id': 6916}, {'name': 'Pie Films', 'id': 24662}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'IL', 'name': 'Israel'}]",2014-04-19,0.0,120.0,"[{'iso_639_1': 'he', 'name': 'עִבְרִית'}]",Released,,The Kindergarten Teacher,False,6.3,8.0
False,,0,"[{'id': 53, 'name': 'Thriller'}]",,94841,tt1789724,en,Cell Count,"Russell Carpenter reluctantly admits his wife Sadie into an experimental treatment facility for her life threatening disease. While locked in this prison like surrounding they, along with 6 others, are unknowingly subjected to a cure that might just be worse than the disease itself",0.27304,/uNM9U6BmUnUEXfMfmqwwDiP3q40.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2012-05-20,0.0,96.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Post Production,It's what's on the inside that counts....,Cell Count,False,3.9,7.0
False,,0,"[{'id': 99, 'name': 'Documentary'}]",,97513,tt0138941,en,Window Water Baby Moving,"On a winter's day, a woman stretches near a window then sits in a bathtub of water. She's happy. Her lover is nearby; there are close ups of her face, her pregnant belly, and his hands caressing her. She gives birth: we see the crowning of the baby's head, then the birth itself; we watch a pair of hands tie off and cut the umbilical cord. With the help of the attending hands, the mother expels the placenta. The infant, a baby girl, nurses. We return from time to time to the bath scene. By the end, dad's excited; mother and daughter rest.",0.83165,/vnJ6qK7Xo5dM4T7FDFVuYjeixYX.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1959-01-01,0.0,13.0,"[{'iso_639_1': 'xx', 'name': 'No Language'}]",Released,,Window Water Baby Moving,False,7.6,17.0
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,13968,tt0805559,en,Jump In!,"Story revolves around a young boxer, Izzy Daniels, who trains to follow in his father's footsteps by winning the Golden Glove. When his friend, Mary, however, asks him to substitute for a team member in a Double Dutch tournament, the young man discovers a hidden passion for jump roping",8.283776,/ozhtluqDUa9OqBcEuexSaLLZBxP.jpg,"[{'name': 'Davis Entertainment', 'id': 1302}, {'name': 'Disney Channel', 'id': 3213}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-04-27,0.0,85.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Jump In!,False,5.4,80.0
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",,7234,tt0090333,en,Wizards of the Lost Kingdom,"Simon, son of the king, must flee when the empire is overthrown by the evil Shurka. Schooled in the arts of magic, he must find the Ring of Magic and the Sword of Power and defeated the wizard who killed his father. He is joined in his quest by the swordmaster Kor, his faithful protector Gulfax, and the Forest Wizard Hurla",0.62048,/9y3Hh9xOR3YHjwYBtJ6zEh0nRVw.jpg,[],"[{'iso_3166_1': 'AR', 'name': 'Argentina'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1985-10-01,0.0,79.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A Brave Boy And A Great Warrior Seek The Ring Of Ultimate Power,Wizards of the Lost Kingdom,False,2.3,8.0
False,,0,"[{'id': 99, 'name': 'Documentary'}]",,336220,tt4610244,en,The Other Side,"In an invisible territory at the margins of society, at the border between anarchy and illegality, lives a wounded community that is trying to respond to a threat: of being forgotten by political institutions and having their rights as citizens trampled. Disarmed veterans, taciturn adolescents, drug addicts trying to escape addiction through love, ex-special forces soldiers still at war with the world, floundering young women and future mothers, and old people who have not lost their desire to live. Through this hidden pocket of humanity, the door opens to the abyss of today's America.",0.528407,/nKRPFlWXXVuX6YbYdWNOLYEGRL.jpg,"[{'name': 'Agat Films & Cie', 'id': 6519}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'FR', 'name': 'France'}]",2015-11-25,0.0,92.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Other Side,False,5.7,5.0
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",,48038,tt0112993,en,Evolver,"Meet Evolver, the ultimate toy for the Cyberpunk generation, a virtual-reality game brought to fierce, three-dimensional life. With each battle, Evolver lives up to his name. He becomes faster, smarter and deadlier. Meet Kyle Baxter (Ethan Randall) the teenage video game whiz who wins the first ever Evolver robot. Suddenly, some fatal accidents begin to happen. With help from Jamie Saunders (Cassidy Rae), a beautiful rival game player, Kyle digs up a terrifying missing link: Evo was created from a scrapped U.S. Defense Robotics Department. Designed to infiltrate enemy encampments, he has the capacity to adapt to any situation, and he's programmed to leave no survivors. By the time Kyle and Jamie discover this, Evo has evolved to his most advanced and dangerous state and will stop at nothing until he annihilates the young man who is his one undefeated opponent.",1.64424,/nT7Q0Bed1yhOPi7NOIz6MuYLSwV.jpg,"[{'name': 'Trimark Pictures', 'id': 4063}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-12-31,0.0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,It was supposed to be a game,Evolver,False,5.7,6.0
False,,10000000,"[{'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",,335791,tt1389139,en,When the Bough Breaks,A surrogate mother harbors a deadly secret desire for a family of her own with the husband who is expecting to raise her child.,17.046052,/goPzegO1l1z80dO5tVjDZkdmQeB.jpg,"[{'name': 'Screen Gems', 'id': 3287}, {'name': 'Unique Features', 'id': 60746}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2016-09-09,30658387.0,97.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,She's carrying more than just a secret.,When the Bough Breaks,False,5.3,93.0
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}]",,46562,tt1268970,en,The Last Rites of Ransom Pride,"When Juliette (Lizzy Caplan) sets out to bring her slain lover -- outlaw Ransom Pride -- home to Texas to be buried, she knows the journey won't be easy, but she has little idea of the dangers that lie ahead in this dark Western drama. The film's cast includes Scott Speedman as the murdered bad boy, Dwight Yoakam as a homicidal reverend, Kris Kristofferson as a rival outlaw, and Jason Priestley and W. Earl Brown as a pair of bounty hunters.",1.516498,/vteS71czUhwLbnlssBn7gkSRPUR.jpg,"[{'name': 'Horsethief Pictures', 'id': 6352}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2010-06-17,0.0,83.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Last Rites of Ransom Pride,False,3.8,7.0
False,,0,"[{'id': 99, 'name': 'Documentary'}, {'id': 10769, 'name': 'Foreign'}]",,130639,tt0233809,ja,Extreme Private Eros: Love Song 1974,"In 1972, Miyuki tells her ex-lover Kazuo that she's going to Okinawa with their son. Kazuo decides to film her. He narrates his visits to her there: first while her flatmate is Sugako, a woman Miyuki is attracted to; then, while she works at a bar and is with Paul, an African-American soldier. Once, Kazuo brings his girlfriend, Sachiko. We see Miyuki with her son, with other bar girls, and with Sachiko. Miyuki, pregnant, returns to Tokyo and delivers a mixed-race child on her own with Kazuo and Sachiko filming. She joins a women's commune, talks about possibilities, enjoys motherhood, and is uninterested in a traditional family. Does the filmmaker have a point of view?",0.662784,/83nzXOnsyYJxMJiiRj1NmLvtl69.jpg,"[{'name': 'Shisso Production', 'id': 13569}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",1974-01-01,0.0,98.0,"[{'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Extreme Private Eros: Love Song 1974,False,7.6,5.0
False,,0,"[{'id': 35, 'name': 'Comedy'}]",,13166,tt0240515,en,Freddy Got Fingered,"An unemployed cartoonist moves back in with his parents and younger brother Freddy. When his parents demand he leave, he begins to spread rumors that his father is sexually abusing Freddy.",7.187919,/j9OW0LoLHxTokSssf1gGe5P1GUY.jpg,"[{'name': 'Regency Enterprises', 'id': 508}, {'name': 'Epsilon Motion Pictures', 'id': 1171}, {'name': 'New Regency Pictures', 'id': 10104}, {'name': 'MBST/Lloyd Productions', 'id': 51708}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-04-18,0.0,87.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A touching story of a young man who desperately wants to make his daddy proud.,Freddy Got Fingered,False,4.5,117.0
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,14963,tt0455958,en,The Groomsmen,A groom (Ed Burns) and his four attendants wrestle with issues related to friendship and maturity a week before the big day.,3.098757,/eltLxVfHwrqqdjxxsynsq9bNj4k.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2006-06-09,0.0,98.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Groomsmen,False,5.1,13.0
False,"{'id': 370374, 'name': 'Sharktopus Collection', 'poster_path': '/nkSkgSlSpgn3sbkqDwkf7c3ZeXb.jpg', 'backdrop_path': '/fK2cqaOQQOUt0kQksUuuCgeamDE.jpg'}",6000000,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}]",,344147,tt3292154,en,Sharktopus vs. Whalewolf,"When a mad scientist mixes the genes of a killer whale and a wolf, it creates the Whalewolf, and it's up to Sharktopus to stop it.",2.266007,/khC14PaRFCv6Z22xijpX2DpvuXO.jpg,"[{'name': 'Anchor Bay Entertainment', 'id': 16839}, {'name': 'New Horizons Picture', 'id': 20235}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2015-07-19,0.0,83.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Sharktopus vs. Whalewolf,False,3.5,16.0
False,,2000000,"[{'id': 18, 'name': 'Drama'}]",http://www.decodingannieparkerfilm.com/,177047,tt1464191,en,Decoding Annie Parker,The lives of a breast-cancer patient and a researcher who is trying to prove a genetic link to cancer intersect in a groundbreaking study.,3.880541,/5aUYUQ7vt063WvFDC8VpHwNwMNA.jpg,"[{'name': 'Media House Capital', 'id': 13235}, {'name': 'Unified Pictures', 'id': 13238}, {'name': 'Decoding Annie Parker', 'id': 50649}, {'name': 'Ozymandias Productions', 'id': 50650}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-05-02,48390.0,91.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Everyone thought they were crazy, until they proved everyone wrong.",Decoding Annie Parker,False,5.5,38.0
False,"{'id': 230161, 'name': 'Fright Night (Reboot) Collection', 'poster_path': '/j552uoYU3B45mIHLPBorkdoW0Mr.jpg', 'backdrop_path': '/9N1PbMkYJ5Zn2suUSHt38lAJnkD.jpg'}",8000000,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",,214597,tt2486630,en,Fright Night 2: New Blood,"By day Gerri Dandridge is a sexy professor, but by night she transforms into a real-life vampire with an unquenchable thirst for human blood. So when a group of high school students travel abroad to study in Romania, they find themselves ensnared in her chilling web of lust and terror. Charlie and “Evil” Ed must stop Gerri from drinking and bathing in the blood of a “new moon virgin,” which just so happens to be Charlie’s ex-girlfriend, Amy.",10.752888,/hLS8fUivBfhDdLPBGbNno6PFnGU.jpg,"[{'name': 'Gaeta / Rosenzweig Films', 'id': 77471}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-08-31,0.0,99.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,New Blood,Fright Night 2: New Blood,False,4.4,81.0
False,,0,"[{'id': 99, 'name': 'Documentary'}, {'id': 10769, 'name': 'Foreign'}]",http://www.iraqinfragments.com/,34389,tt0492466,en,Iraq in Fragments,"An opus in three parts, Iraq In Fragments offers a series of intimate, passionately-felt portraits: A fatherless 11-year-old is apprenticed to the domineering owner of a Baghdad garage; Sadr followers in two Shiite cities rally for regional elections while enforcing Islamic law at the point of a gun; a family of Kurdish farmers welcomes the US presence, which has allowed them a measure of freedom previously denied. American director James Longley spent more than two years filming in Iraq to create this stunningly photographed, poetically rendered documentary of the war-torn country as seen through the eyes of Sunnis, Shiites and Kurds.",0.541397,/kRD6mpR1hdXKMAQIKU8mtMoWnAT.jpg,[],[],2006-01-21,202000.0,94.0,"[{'iso_639_1': 'ar', 'name': 'العربية'}, {'iso_639_1': 'ku', 'name': ''}]",Released,,Iraq in Fragments,False,6.8,6.0
